sale_id,sale_type,product,customer_name,customer_email,customer_country,quantity,unit_price,discount,store_location,sale_date
688,IN-STORE,IPHONE,Joseph Johnson,joseph.johnson32@yahoo.com,GERMANY,1,1100,0.00,USA,11/16/2025
689,IN-STORE,IPHONE,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,1100,33.00,CANADA,10/16/2025
690,ON-LINE,IPHONE,Melissa Wilson,melissa.wilson86@gmail.com,ITALY,4,1100,0.00,ENGLAND,12/01/2025
691,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,1,700,84.00,ENGLAND,11/15/2025
692,ON-LINE,IPHONE,Joshua Parker,joshua.parker78@yahoo.com,ITALY,1,1100,88.00,USA,11/16/2025
693,IN-STORE,EBIKE,Rebecca White,rebecca.white18@proton.me,USA,1,2200,264.00,USA,04/02/2025
694,ON-LINE,TV,Grace Martinez,grace.martinez78@yahoo.com,USA,2,900,90.00,USA,11/04/2025
695,ON-LINE,COMPUTER,Kevin Moore,kevin.moore99@outlook.com,FRANCE,1,1400,42.00,ENGLAND,12/22/2025
696,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,ENGLAND,05/02/2025
697,IN-STORE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,0.00,CANADA,10/15/2025
698,ON-LINE,TV,Megan Wilson,megan.wilson17@outlook.com,CANADA,2,900,90.00,USA,04/29/2025
699,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,2,900,180.00,ENGLAND,08/26/2025
700,IN-STORE,TV,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,900,45.00,USA,05/06/2025
701,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,4,1400,168.00,CANADA,11/12/2025
702,ON-LINE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,4,1400,280.00,CANADA,12/18/2025
703,IN-STORE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,1,1100,165.00,USA,04/28/2025
704,ON-LINE,TV,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,900,0.00,CANADA,06/14/2025
705,ON-LINE,IPAD,Jason Perez,jason.perez28@outlook.com,USA,1,700,70.00,USA,10/06/2025
706,ON-LINE,TV,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,2,900,144.00,CANADA,07/07/2025
707,IN-STORE,COMPUTER,Kimberly Allen,kimberly.allen65@gmail.com,GERMANY,1,1400,42.00,USA,08/07/2025
708,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,0.00,USA,12/15/2025
709,IN-STORE,WATCH,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,250,40.00,USA,07/02/2025
710,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,0.00,USA,07/29/2025
711,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,3,700,0.00,CANADA,10/08/2025
712,ON-LINE,IPHONE,Walter Rodriguez,walter.rodriguez74@proton.me,GERMANY,1,1100,33.00,ENGLAND,06/24/2025
713,IN-STORE,COMPUTER,Steven Williams,steven.williams1@proton.me,GERMANY,1,1400,70.00,ENGLAND,12/30/2025
714,IN-STORE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,66.00,CANADA,01/17/2025
715,IN-STORE,IPHONE,Susan Garcia,susan.garcia46@outlook.com,CHINA,1,1100,88.00,USA,11/23/2025
716,IN-STORE,TV,Linda Brown,linda.brown65@proton.me,MEXICO,2,900,0.00,USA,09/10/2025
717,ON-LINE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,4,1100,132.00,USA,04/23/2025
718,ON-LINE,COMPUTER,Melissa Wilson,melissa.wilson86@gmail.com,ITALY,2,1400,84.00,ENGLAND,02/23/2025
719,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,100.00,USA,11/26/2025
720,ON-LINE,COMPUTER,Jason Perez,jason.perez28@outlook.com,USA,1,1400,0.00,ENGLAND,07/02/2025
721,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,88.00,CANADA,02/23/2025
722,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,420.00,CANADA,11/28/2025
723,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,USA,11/09/2025
724,ON-LINE,WATCH,Kevin Johnson,kevin.johnson34@yahoo.com,USA,4,250,50.00,USA,10/27/2025
725,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,3,1100,0.00,ENGLAND,12/03/2025
726,IN-STORE,TV,George Ramirez,george.ramirez86@outlook.com,USA,1,900,0.00,ENGLAND,02/06/2025
727,ON-LINE,IPHONE,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,1100,55.00,CANADA,06/22/2025
728,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,280.00,USA,02/28/2025
729,IN-STORE,IPHONE,Kenneth Thomas,kenneth.thomas17@outlook.com,USA,1,1100,55.00,CANADA,11/16/2025
730,IN-STORE,IPAD,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,700,70.00,USA,11/06/2025
731,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,140.00,USA,06/06/2025
732,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,CANADA,12/26/2025
733,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,72.00,USA,05/18/2025
734,IN-STORE,EBIKE,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,2200,264.00,ENGLAND,10/04/2025
735,IN-STORE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,1,1100,55.00,USA,01/24/2025
736,IN-STORE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,3,1100,264.00,ENGLAND,11/19/2025
737,ON-LINE,IPHONE,Kevin Moore,kevin.moore99@outlook.com,FRANCE,1,1100,0.00,USA,09/02/2025
738,IN-STORE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,2,1400,140.00,USA,03/02/2025
739,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,110.00,USA,03/28/2025
740,ON-LINE,TV,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,900,0.00,USA,10/31/2025
741,ON-LINE,WATCH,George Stewart,george.stewart40@yahoo.com,ENGLAND,2,250,15.00,USA,01/12/2025
742,IN-STORE,IPAD,Megan Taylor,megan.taylor55@proton.me,GERMANY,2,700,70.00,USA,12/26/2025
743,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,0.00,USA,11/20/2025
744,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,6,250,45.00,USA,12/25/2025
745,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,USA,10/30/2025
746,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,1,250,12.50,ENGLAND,11/10/2025
747,ON-LINE,COMPUTER,Anna Martinez,anna.martinez28@gmail.com,USA,1,1400,70.00,USA,11/21/2025
748,IN-STORE,IPAD,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,700,56.00,CANADA,06/04/2025
749,ON-LINE,EBIKE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,2200,110.00,USA,08/09/2025
750,IN-STORE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1100,55.00,CANADA,12/06/2025
751,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,60.00,USA,07/21/2025
752,ON-LINE,COMPUTER,Kevin Johnson,kevin.johnson34@yahoo.com,USA,3,1400,336.00,USA,11/06/2025
753,IN-STORE,TV,Jason Perez,jason.perez28@outlook.com,USA,1,900,72.00,ENGLAND,11/09/2025
754,ON-LINE,TV,Grace Jackson,grace.jackson80@outlook.com,FRANCE,2,900,144.00,USA,09/12/2025
755,IN-STORE,EBIKE,Rebecca White,rebecca.white18@proton.me,USA,1,2200,264.00,USA,11/26/2025
756,ON-LINE,IPAD,Jason Perez,jason.perez28@outlook.com,USA,1,700,21.00,CANADA,11/04/2025
757,IN-STORE,TV,Paul Jones,paul.jones73@outlook.com,USA,1,900,90.00,USA,11/05/2025
758,ON-LINE,IPHONE,Joseph Jackson,joseph.jackson59@gmail.com,CANADA,1,1100,0.00,CANADA,01/27/2025
759,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,88.00,USA,12/14/2025
760,ON-LINE,TV,Henry Thomas,henry.thomas63@yahoo.com,USA,2,900,144.00,USA,03/26/2025
761,ON-LINE,WATCH,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,250,25.00,USA,01/04/2025
762,ON-LINE,COMPUTER,James Jones,james.jones8@yahoo.com,GERMANY,1,1400,112.00,USA,03/28/2025
763,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,3,1100,165.00,CANADA,10/17/2025
764,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,88.00,USA,06/29/2025
765,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,3,1100,165.00,ENGLAND,09/23/2025
766,IN-STORE,EBIKE,Rebecca White,rebecca.white18@proton.me,USA,1,2200,66.00,USA,05/08/2025
767,ON-LINE,COMPUTER,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,1,1400,70.00,USA,07/10/2025
768,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,70.00,CANADA,07/27/2025
769,ON-LINE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,1400,168.00,USA,12/16/2025
770,ON-LINE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,900,0.00,USA,10/22/2025
771,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,1,250,7.50,ENGLAND,12/03/2025
772,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,0.00,USA,08/16/2025
773,IN-STORE,IPHONE,Timothy Robinson,timothy.robinson7@gmail.com,FRANCE,2,1100,176.00,CANADA,08/16/2025
774,ON-LINE,EBIKE,Linda Brown,linda.brown65@proton.me,MEXICO,1,2200,110.00,USA,03/16/2025
775,IN-STORE,TV,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,900,27.00,USA,11/06/2025
776,ON-LINE,TV,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,900,45.00,USA,11/25/2025
777,ON-LINE,COMPUTER,Rebecca White,rebecca.white18@proton.me,USA,1,1400,70.00,USA,11/18/2025
778,IN-STORE,TV,Steven Scott,steven.scott2@gmail.com,FRANCE,3,900,135.00,USA,07/13/2025
779,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,2,900,0.00,ENGLAND,04/14/2025
780,IN-STORE,IPHONE,Ashley Moore,ashley.moore90@gmail.com,USA,2,1100,110.00,CANADA,11/19/2025
781,IN-STORE,TV,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,900,27.00,CANADA,08/22/2025
782,IN-STORE,COMPUTER,Richard Miller,richard.miller46@icloud.com,ITALY,1,1400,70.00,ENGLAND,07/24/2025
783,IN-STORE,IPHONE,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,1,1100,88.00,ENGLAND,08/02/2025
784,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,3,1100,0.00,USA,07/11/2025
785,ON-LINE,TV,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,900,72.00,USA,08/01/2025
786,IN-STORE,EBIKE,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,2200,176.00,CANADA,11/04/2025
787,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,0.00,USA,06/14/2025
788,IN-STORE,EBIKE,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,2,2200,660.00,USA,06/10/2025
789,ON-LINE,COMPUTER,Rebecca White,rebecca.white18@proton.me,USA,1,1400,0.00,ENGLAND,03/11/2025
790,IN-STORE,IPHONE,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,1100,110.00,USA,11/17/2025
791,IN-STORE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,1,1100,55.00,CANADA,09/25/2025
792,ON-LINE,IPHONE,Susan Stewart,susan.stewart15@gmail.com,USA,1,1100,88.00,USA,11/27/2025
793,ON-LINE,EBIKE,Rebecca White,rebecca.white18@proton.me,USA,1,2200,176.00,CANADA,08/19/2025
794,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,42.00,CANADA,11/28/2025
795,IN-STORE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,700,0.00,USA,11/21/2025
796,IN-STORE,COMPUTER,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,1400,70.00,USA,11/10/2025
797,ON-LINE,WATCH,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,250,25.00,USA,04/09/2025
798,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,110.00,CANADA,11/02/2025
799,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,3,1100,396.00,USA,07/22/2025
800,ON-LINE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,700,35.00,CANADA,09/04/2025
801,ON-LINE,EBIKE,Margaret Anderson,margaret.anderson4@proton.me,CANADA,1,2200,176.00,ENGLAND,05/04/2025
802,ON-LINE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,700,0.00,CANADA,12/07/2025
803,IN-STORE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,176.00,CANADA,09/12/2025
804,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,33.00,USA,11/05/2025
805,IN-STORE,IPAD,Ashley Moore,ashley.moore90@gmail.com,USA,4,700,280.00,CANADA,12/22/2025
806,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,66.00,USA,11/23/2025
807,ON-LINE,TV,Susan Garcia,susan.garcia46@outlook.com,CHINA,3,900,324.00,USA,12/13/2025
808,ON-LINE,COMPUTER,Paul Jones,paul.jones73@outlook.com,USA,2,1400,336.00,USA,12/06/2025
809,ON-LINE,IPAD,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,700,56.00,USA,12/27/2025
810,ON-LINE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1100,110.00,USA,12/04/2025
811,IN-STORE,IPHONE,Grace Jackson,grace.jackson80@outlook.com,FRANCE,2,1100,176.00,ENGLAND,11/15/2025
812,IN-STORE,IPHONE,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,1,1100,55.00,CANADA,01/07/2025
813,IN-STORE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,0.00,ENGLAND,11/25/2025
814,ON-LINE,WATCH,Megan Wilson,megan.wilson17@outlook.com,CANADA,2,250,40.00,ENGLAND,04/06/2025
815,IN-STORE,IPAD,Margaret Anderson,margaret.anderson4@proton.me,CANADA,1,700,70.00,USA,12/31/2025
816,IN-STORE,TV,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,900,135.00,CANADA,05/03/2025
817,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,165.00,USA,06/03/2025
818,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,88.00,CANADA,12/27/2025
819,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,3,1100,99.00,CANADA,06/16/2025
820,IN-STORE,COMPUTER,Rebecca White,rebecca.white18@proton.me,USA,2,1400,84.00,CANADA,05/06/2025
821,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,224.00,ENGLAND,07/22/2025
822,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,6,250,120.00,USA,05/13/2025
823,IN-STORE,COMPUTER,William Morris,william.morris43@gmail.com,USA,1,1400,42.00,USA,05/30/2025
824,ON-LINE,IPHONE,Jason Perez,jason.perez28@outlook.com,USA,2,1100,110.00,ENGLAND,01/17/2025
825,IN-STORE,WATCH,Kevin Johnson,kevin.johnson34@yahoo.com,USA,6,250,0.00,CANADA,10/09/2025
826,ON-LINE,COMPUTER,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1400,0.00,CANADA,08/09/2025
827,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,2,900,216.00,CANADA,12/10/2025
828,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,1,700,105.00,USA,04/24/2025
829,ON-LINE,TV,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,2,900,0.00,CANADA,02/05/2025
830,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,0.00,USA,12/16/2025
831,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,33.00,ENGLAND,12/04/2025
832,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,140.00,ENGLAND,10/22/2025
833,ON-LINE,EBIKE,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,2200,110.00,USA,02/25/2025
834,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,4,1400,840.00,USA,08/30/2025
835,IN-STORE,TV,Linda Thomas,linda.thomas11@gmail.com,FRANCE,2,900,90.00,CANADA,09/09/2025
836,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,2,2200,528.00,USA,11/24/2025
837,ON-LINE,TV,Kevin Moore,kevin.moore99@outlook.com,FRANCE,2,900,0.00,USA,11/24/2025
838,IN-STORE,WATCH,Janet King,janet.king34@yahoo.com,CHINA,1,250,0.00,ENGLAND,12/03/2025
839,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,3,250,37.50,ENGLAND,04/10/2025
840,IN-STORE,IPAD,Rebecca White,rebecca.white18@proton.me,USA,2,700,42.00,USA,11/27/2025
841,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,2,250,50.00,CANADA,03/14/2025
842,IN-STORE,WATCH,Jason Perez,jason.perez28@outlook.com,USA,1,250,20.00,USA,09/08/2025
843,ON-LINE,EBIKE,Timothy Robinson,timothy.robinson7@gmail.com,FRANCE,1,2200,264.00,USA,09/03/2025
844,IN-STORE,TV,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,3,900,135.00,ENGLAND,10/10/2025
845,ON-LINE,EBIKE,Ryan Jackson,ryan.jackson94@proton.me,CANADA,1,2200,110.00,USA,09/24/2025
846,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,140.00,USA,11/06/2025
847,IN-STORE,TV,Amanda Wilson,amanda.wilson34@proton.me,ITALY,2,900,144.00,USA,11/25/2025
848,ON-LINE,COMPUTER,Jason Perez,jason.perez28@outlook.com,USA,3,1400,630.00,USA,05/24/2025
849,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,USA,01/21/2025
850,ON-LINE,IPAD,Grace Jackson,grace.jackson80@outlook.com,FRANCE,2,700,42.00,USA,10/20/2025
851,IN-STORE,IPHONE,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,1,1100,110.00,USA,01/04/2025
852,IN-STORE,COMPUTER,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,1400,70.00,USA,06/27/2025
853,IN-STORE,COMPUTER,Melissa Wilson,melissa.wilson86@gmail.com,ITALY,1,1400,168.00,USA,01/06/2025
854,ON-LINE,WATCH,William Morris,william.morris43@gmail.com,USA,1,250,12.50,USA,06/10/2025
855,IN-STORE,TV,Kenneth Thomas,kenneth.thomas17@outlook.com,USA,2,900,90.00,CANADA,12/28/2025
856,ON-LINE,IPHONE,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,1100,55.00,USA,09/24/2025
857,ON-LINE,IPAD,Bruce Taylor,bruce.taylor94@icloud.com,FRANCE,2,700,70.00,USA,08/11/2025
858,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,88.00,CANADA,11/15/2025
859,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,112.00,USA,05/30/2025
860,ON-LINE,IPAD,Henry Davis,henry.davis74@yahoo.com,CANADA,1,700,105.00,ENGLAND,11/13/2025
861,ON-LINE,IPHONE,Kenneth Thomas,kenneth.thomas17@outlook.com,USA,2,1100,0.00,CANADA,12/20/2025
862,ON-LINE,TV,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,900,27.00,USA,09/26/2025
863,IN-STORE,COMPUTER,Kimberly King,kimberly.king55@yahoo.com,FRANCE,1,1400,112.00,USA,12/12/2025
864,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,2,700,0.00,USA,03/08/2025
865,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,168.00,USA,12/09/2025
866,ON-LINE,IPAD,Margaret Adams,margaret.adams83@icloud.com,CANADA,1,700,35.00,USA,12/26/2025
867,IN-STORE,TV,Linda Thomas,linda.thomas11@gmail.com,FRANCE,2,900,90.00,CANADA,12/27/2025
868,IN-STORE,TV,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,900,45.00,USA,11/23/2025
869,IN-STORE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,2,1100,0.00,USA,04/28/2025
870,IN-STORE,IPAD,Timothy Johnson,timothy.johnson43@icloud.com,USA,2,700,0.00,USA,06/06/2025
871,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,2,1100,220.00,USA,11/14/2025
872,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,37.50,ENGLAND,09/22/2025
873,IN-STORE,TV,Megan Carter,megan.carter83@outlook.com,USA,2,900,54.00,ENGLAND,03/11/2025
874,IN-STORE,WATCH,Mark Baker,mark.baker99@gmail.com,CHINA,1,250,0.00,ENGLAND,04/19/2025
875,ON-LINE,IPHONE,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,1100,88.00,USA,08/22/2025
876,IN-STORE,IPHONE,Steven Williams,steven.williams1@proton.me,GERMANY,1,1100,132.00,ENGLAND,12/20/2025
877,IN-STORE,WATCH,Grace Jackson,grace.jackson80@outlook.com,FRANCE,3,250,22.50,CANADA,11/23/2025
878,ON-LINE,IPHONE,Susan Garcia,susan.garcia46@outlook.com,CHINA,3,1100,264.00,USA,10/13/2025
879,ON-LINE,TV,Anna Martinez,anna.martinez28@gmail.com,USA,1,900,27.00,USA,10/17/2025
880,ON-LINE,TV,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,900,72.00,USA,11/10/2025
881,IN-STORE,TV,Matthew Gonzalez,matthew.gonzalez18@icloud.com,MEXICO,1,900,72.00,CANADA,07/02/2025
882,ON-LINE,WATCH,Sandra Turner,sandra.turner41@icloud.com,USA,1,250,37.50,USA,05/24/2025
883,ON-LINE,IPAD,Megan Wilson,megan.wilson17@outlook.com,CANADA,1,700,56.00,CANADA,07/10/2025
884,IN-STORE,IPHONE,Emily Robinson,emily.robinson47@yahoo.com,ITALY,1,1100,55.00,CANADA,03/17/2025
885,IN-STORE,COMPUTER,Grace Martinez,grace.martinez78@yahoo.com,USA,2,1400,84.00,ENGLAND,03/02/2025
886,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,84.00,USA,10/25/2025
887,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,110.00,ENGLAND,09/14/2025
888,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,72.00,CANADA,12/04/2025
889,IN-STORE,TV,Rebecca White,rebecca.white18@proton.me,USA,1,900,27.00,ENGLAND,03/28/2025
890,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,0.00,USA,12/10/2025
891,ON-LINE,TV,Megan Carter,megan.carter83@outlook.com,USA,1,900,0.00,ENGLAND,07/10/2025
892,IN-STORE,IPHONE,Emily Robinson,emily.robinson47@yahoo.com,ITALY,1,1100,33.00,ENGLAND,08/19/2025
893,IN-STORE,COMPUTER,Rebecca White,rebecca.white18@proton.me,USA,2,1400,140.00,ENGLAND,04/05/2025
894,IN-STORE,WATCH,Rebecca White,rebecca.white18@proton.me,USA,5,250,62.50,USA,11/22/2025
895,IN-STORE,EBIKE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,2200,176.00,CANADA,09/09/2025
896,ON-LINE,IPHONE,Christopher Phillips,christopher.phillips77@gmail.com,ITALY,2,1100,176.00,CANADA,10/04/2025
897,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,110.00,ENGLAND,10/25/2025
898,ON-LINE,TV,Kimberly Allen,kimberly.allen65@gmail.com,GERMANY,1,900,90.00,USA,11/08/2025
899,IN-STORE,IPHONE,Linda Thomas,linda.thomas11@gmail.com,FRANCE,1,1100,110.00,USA,10/16/2025
900,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,187.50,USA,06/04/2025
901,IN-STORE,COMPUTER,Ryan Jackson,ryan.jackson94@proton.me,CANADA,2,1400,0.00,USA,12/22/2025
902,IN-STORE,COMPUTER,Jason Perez,jason.perez28@outlook.com,USA,1,1400,168.00,USA,07/14/2025
903,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,110.00,USA,10/08/2025
904,IN-STORE,WATCH,James Hill,james.hill3@gmail.com,CHINA,1,250,0.00,USA,08/16/2025
905,IN-STORE,EBIKE,Jeffrey Parker,jeffrey.parker39@proton.me,MEXICO,1,2200,110.00,CANADA,03/25/2025
906,IN-STORE,COMPUTER,Henry Thomas,henry.thomas63@yahoo.com,USA,1,1400,0.00,CANADA,05/31/2025
907,IN-STORE,TV,Ryan Jackson,ryan.jackson94@proton.me,CANADA,4,900,0.00,ENGLAND,10/02/2025
908,IN-STORE,IPAD,Rebecca White,rebecca.white18@proton.me,USA,4,700,0.00,USA,12/16/2025
909,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,2,1100,0.00,USA,12/10/2025
910,IN-STORE,IPHONE,Anna Martinez,anna.martinez28@gmail.com,USA,1,1100,165.00,USA,04/18/2025
911,ON-LINE,COMPUTER,Amy Thomas,amy.thomas53@yahoo.com,GERMANY,2,1400,0.00,ENGLAND,12/21/2025
912,IN-STORE,WATCH,James Hill,james.hill3@gmail.com,CHINA,6,250,45.00,USA,09/20/2025
913,ON-LINE,TV,Deborah Thompson,deborah.thompson35@gmail.com,USA,2,900,54.00,USA,01/06/2025
914,ON-LINE,IPHONE,Ryan Lee,ryan.lee10@gmail.com,ENGLAND,1,1100,55.00,CANADA,11/03/2025
915,IN-STORE,IPAD,Betty Rivera,betty.rivera70@icloud.com,ITALY,1,700,21.00,ENGLAND,08/20/2025
916,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,1,700,0.00,USA,12/15/2025
917,ON-LINE,IPHONE,Anna Martinez,anna.martinez28@gmail.com,USA,2,1100,66.00,USA,11/21/2025
918,ON-LINE,COMPUTER,Ashley Moore,ashley.moore90@gmail.com,USA,1,1400,70.00,USA,12/23/2025
